Ticker(Editable),Symbols,CSVSymbol,1 Year Returns,2 Year Returns,5 Year Returns,10 Year Returns,,,,Date Modified
WSFS,WSFS,WSFS,0.08742300815,0.528344038,1.134555382,0.9407801418,,,,
BKE,BKE,BKE,0.3671620994,0.8041679436,1.898572132,0.6106703146,,,,
WSBC,WSBC,WSBC,0.09364435429,0.3632532659,0.5772793759,0.03222718571,,,,
DGNX,DGNX,DGNX,0,0,0,0,,,,
WB,WB,WB,0.4457274827,0.01954397394,-0.6152427781,0.1040564374,,,,
BHF,BHF,BHF,0.2459204781,0.09781287971,1.100348702,1.100348702,,,,
CAAP,CAAP,CAAP,0.07411566536,0.3862318841,7.695454545,7.695454545,,,,
ARLP,ARLP,ARLP,-0.009364820847,0.1099452555,7.477351916,0.04331046312,,,,
SM,SM,SM,-0.3569411765,-0.2858636007,14.88953488,-0.08288590604,,,,
GRBK,GRBK,GRBK,-0.1384239462,0.6766524013,3.540888603,5.566108007,,,,
AEO,AEO,AEO,-0.1264031235,0.1722331369,0.2482566248,0.1768573307,,,,
NMIH,NMIH,NMIH,-0.03462570105,0.3935234073,1.32063306,4.088688946,,,,
KGS,KGS,KGS,0.2050933786,0.997186269,0.997186269,0.997186269,,,,
MEOH,MEOH,MEOH,-0.04022565612,-0.1082497721,0.7578616352,0.2148401118,,,,
SLNO,SLNO,SLNO,0.3758532423,13.55981941,1.324324324,-0.6324786325,,,,
STNG,STNG,STNG,-0.181971831,0.0915241496,4.223021583,-0.3466816648,,,,
GPOR,GPOR,GPOR,0.1613742495,0.535320575,0.535320575,0.535320575,,,,
KAR,KAR,KAR,0.6839285714,0.8897795591,1.019271949,1.114349776,,,,
NAMS,NAMS,NAMS,0.7209003215,1.744615385,1.744615385,1.744615385,,,,
WOR,WOR,WOR,0.1766394348,0.2404562384,1.190300041,2.36852086,,,,
HTFL,HTFL,HTFL,0,0,0,0,,,,
AVA,AVA,AVA,-0.04054407533,0.09361955874,0.08200589971,0.1227425773,,,,
UNF,UNF,UNF,-0.1206242092,0.01342730421,-0.1040446903,0.5869089525,,,,
AGYS,AGYS,AGYS,-0.034009823,0.5677545496,3.286184211,8.192239859,,,,
TBBB,TBBB,TBBB,-0.1794953689,-0.1794953689,-0.1794953689,-0.1794953689,,,,
HCM,HCM,HCM,-0.08472622478,-0.05756676558,-0.517325228,-0.517325228,,,,
BBAI,BBAI,BBAI,3.896774194,4.622222222,4.622222222,4.622222222,,,,
CMBT,CMBT,CMBT,-0.3769373838,-0.4187391556,0.1330326945,-0.268558952,,,,
BCC,BCC,BCC,-0.4517562421,-0.2351667815,1.02421875,2.031591264,,,,
LIVN,LIVN,LIVN,0.03399378399,-0.01535331114,0.2598816568,-0.1246505509,,,,
FBK,FBK,FBK,0.1657435023,0.9473309609,1.262091773,1.262091773,,,,
MGRC,MGRC,MGRC,0.1217505143,0.1760784314,1.05094888,3.554290053,,,,
TPH,TPH,TPH,-0.25,0.2284153005,0.9988144635,1.525842697,,,,
APLS,APLS,APLS,-0.2598373984,-0.4716805942,-0.260318492,-0.260318492,,,,
SEZL,SEZL,SEZL,1.92440678,38.0361991,38.0361991,38.0361991,,,,
PLUG,PLUG,PLUG,0.1538461538,-0.6787148594,-0.7939914163,0.3114754098,,,,
MLYS,MLYS,MLYS,2.322222222,2.80332681,2.80332681,2.80332681,,,,
GEF,GEF,GEF,-0.04777172171,-0.1063637731,0.652754591,0.8504672897,,,,
GSHD,GSHD,GSHD,-0.1234624146,0.0139657444,-0.0531496063,-0.0531496063,,,,
PRGO,PRGO,PRGO,-0.1940467219,-0.3355079217,-0.5271883289,-0.8598020581,,,,
AUGO,AUGO,AUGO,0,0,2.127486438,2.127486438,,,,
BTU,BTU,BTU,0.05004068348,0.08490962589,7.462295082,7.462295082,,,,
JOE,JOE,JOE,-0.188410596,-0.1274474902,1.411214953,1.726362625,,,,
INDV,INDV,INDV,1.451716738,0.06229660623,0.06229660623,0.06229660623,,,,
GEF.B,GEF.B,GEF.B,-0.112970113,-0.07679714243,0.5577599196,0.5909207489,,,,
NATL,NATL,NATL,0.3711196373,0.3711196373,0.3711196373,0.3711196373,,,,
EXTR,EXTR,EXTR,0.4367046216,-0.1180098684,4.528350515,5.579754601,,,,
TIC,TIC,TIC,0,0,0,0,,,,
MCHB,MCHB,MCHB,-0.07305306685,0.7068527919,-0.4611378205,-0.4174967518,,,,
BKU,BKU,BKU,0.05673368218,0.6843722564,0.7971896956,0.0885106383,,,,
PGY,PGY,PGY,1.934001671,0.8291666667,0.8291666667,0.8291666667,,,,
COLM,COLM,COLM,-0.3269423559,-0.2344640821,-0.4038845727,-0.08919789724,,,,
TOWN,TOWN,TOWN,0.07295106575,0.5227950575,1.243565599,0.8890063425,,,,
PENN,PENN,PENN,0.04678362573,-0.1094527363,-0.7181102362,0.2072348253,,,,
PRVA,PRVA,PRVA,0.2866593164,0.06819221968,0.06819221968,0.06819221968,,,,
XENE,XENE,XENE,-0.06010788595,0.03625035401,2.323342416,3.413751508,,,,
FORM,FORM,FORM,-0.1793539643,0.0815718964,0.5175438596,4.597842835,,,,
GEMI,GEMI,GEMI,0,0,0,0,,,,
PRKS,PRKS,PRKS,0.006487124042,0.1161979507,1.498779893,1.887760857,,,,
WD,WD,WD,-0.2579499023,0.1075169031,0.695211039,2.309825674,,,,
SFNC,SFNC,SFNC,-0.08693630869,0.1774580336,0.2955145119,-0.1677966102,,,,
CBZ,CBZ,CBZ,-0.2218230804,-0.001536393317,1.310666667,4.262145749,,,,
USAC,USAC,USAC,0.03527874564,0.05644444444,1.348814229,0.6610761705,,,,
EE,EE,EE,0.1707429626,0.4173184358,0.4173184358,0.4173184358,,,,
REVG,REVG,REVG,1.068916009,2.718709677,6.87431694,6.87431694,,,,
MYRG,MYRG,MYRG,0.9179746835,0.3827845514,4.272828508,6.298651252,,,,
RNW,RNW,RNW,0.164652568,0.3621908127,0.3621908127,0.3621908127,,,,
BFH,BFH,BFH,0.2917021277,0.7689393939,0.812238806,-0.6949092919,,,,
EOSE,EOSE,EOSE,3.127906977,3.512711864,0.0628742515,0.0628742515,,,,
GTX,GTX,GTX,0.6868064118,0.8023715415,6.817142857,6.817142857,,,,
YETI,YETI,YETI,-0.1104859335,-0.2679435908,-0.2303606993,-0.2303606993,,,,
AIR,AIR,AIR,0.2368540688,0.3308331975,3.174936061,3.367041199,,,,
KYIV,KYIV,KYIV,0,0,0,0,,,,
VKTX,VKTX,VKTX,-0.5699983853,1.281919452,3.416252073,3.841818182,,,,
BSM,BSM,BSM,-0.108506363,-0.2394285714,1.275213675,-0.04175665947,,,,
CGON,CGON,CGON,0.004381161008,0.004381161008,0.004381161008,0.004381161008,,,,
SGRY,SGRY,SGRY,-0.3292458614,-0.2826229508,0.1237801746,0.1237801746,,,,
IAC,IAC,IAC,-0.2223719677,-0.1607272727,-0.4202947086,-0.4202947086,,,,
WDFC,WDFC,WDFC,-0.2084736471,0.006072068485,0.05965611239,1.285617368,,,,
TTAM,TTAM,TTAM,0,0,0,0,,,,
ABM,ABM,ABM,-0.09966182614,0.1475659229,0.2282225237,0.6198997853,,,,
VIAV,VIAV,VIAV,0.4100801833,0.3453551913,0.06487889273,1.296641791,,,,
AMSC,AMSC,AMSC,1.480649189,6.979919679,3.455156951,12.54772727,,,,
AWR,AWR,AWR,-0.1320686322,-0.1104643963,-0.02722101842,0.7528062469,,,,
SYNA,SYNA,SYNA,-0.03577744525,-0.154176611,-0.09383789312,0.110623629,,,,
RNG,RNG,RNG,0.00163291966,0.03825321598,-0.886213549,0.7182072829,,,,
FLO,FLO,FLO,-0.4311246731,-0.4251101322,-0.4500632111,-0.4829635499,,,,
BUR,BUR,BUR,-0.08190618019,-0.1371588523,-0.1371588523,-0.1371588523,,,,
XMTR,XMTR,XMTR,1.888473853,2.439008895,2.439008895,2.439008895,,,,
OGN,OGN,OGN,-0.4704984741,-0.4177852349,-0.4177852349,-0.4177852349,,,,
RARE,RARE,RARE,-0.4996520529,-0.2157076629,-0.6495674424,-0.6727727842,,,,
TDW,TDW,TDW,-0.271904885,-0.1502262443,7.872440945,7.872440945,,,,
CWT,CWT,CWT,-0.1390404516,-0.05258799172,0.07091036742,1.08,,,,
CAKE,CAKE,CAKE,0.376002004,0.8987210508,1.052690583,0.02788173653,,,,
VNET,VNET,VNET,1.765333333,2.323717949,-0.4946393762,-0.4070897656,,,,
WBTN,WBTN,WBTN,0.8117647059,0.8117647059,0.8117647059,0.8117647059,,,,
ALRM,ALRM,ALRM,-0.05869565217,-0.1622057401,-0.05595930233,3.514335361,,,,
CVBF,CVBF,CVBF,0.0980941704,0.1858353511,0.2190416926,0.181544029,,,,
SAH,SAH,SAH,0.3673398329,0.587628866,1.013846154,2.834960938,,,,
KNSA,KNSA,KNSA,0.4760736196,1.210042866,1.281289507,1.281289507,,,,
VCYT,VCYT,VCYT,-0.03112955826,0.4543836226,0.06241872562,4.931034483,,,,
SBCF,SBCF,SBCF,0.1385362211,0.3759025271,0.7482798165,1.065718157,,,,
ATS,ATS,ATS,-0.08591644205,-0.3891015537,1.146360759,1.146360759,,,,
FORD,FORD,FORD,8.933333333,3.138888889,1.324822695,1.292307692,,,,
DRVN,DRVN,DRVN,0.08932169241,0.2622568093,0.2622568093,0.2622568093,,,,
ALKT,ALKT,ALKT,-0.1788961039,0.4344866704,0.4344866704,0.4344866704,,,,
PSIX,PSIX,PSIX,4.562970396,32.5969697,35.35081967,3.847835592,,,,
CON,CON,CON,-0.1075129534,-0.1075129534,-0.1075129534,-0.1075129534,,,,
CLVT,CLVT,CLVT,-0.439238653,-0.4665738162,-0.8668752172,-0.8668752172,,,,
MH,MH,MH,0,0,0,0,,,,
RXO,RXO,RXO,-0.4350553506,-0.1886592475,-0.1886592475,-0.1886592475,,,,
SEI,SEI,SEI,1.686781609,2.606557377,5.051779935,5.051779935,,,,
BOH,BOH,BOH,0.04736258514,0.3641427687,0.3290452261,0.05555555556,,,,
SUPN,SUPN,SUPN,0.5407262022,0.6491596639,1.319054653,2.246037216,,,,
ALVO,ALVO,ALVO,-0.2318710833,-0.039193729,-0.039193729,-0.039193729,,,,
DAN,DAN,DAN,0.8885714286,0.3184840426,0.7153979239,0.2859922179,,,,
WU,WU,WU,-0.32,-0.3799392097,-0.6216968011,-0.5428571429,,,,
FSM,FSM,FSM,0.6907630522,1.996441281,0.3493589744,2.844748858,,,,
UPWK,UPWK,UPWK,0.8704225352,0.7291666667,0.1928143713,0.1928143713,,,,
BANC,BANC,BANC,0.1117764471,0.375308642,0.7244582043,0.3541329011,,,,
OLN,OLN,OLN,-0.49,-0.4980744544,0.9372419488,0.4829329962,,,,
BATRK,BATRK,BATRK,0.01782178218,0.09507323569,0.09507323569,0.09507323569,,,,
IMVT,IMVT,IMVT,-0.4631944444,-0.2376725838,-0.5660959865,-0.5660959865,,,,
BATRA,BATRA,BATRA,0.06321704519,0.1157248157,0.1157248157,0.1157248157,,,,
XRAY,XRAY,XRAY,-0.5067075508,-0.6233538191,-0.7032510952,-0.7449464923,,,,
NOG,NOG,NOG,-0.2802139037,-0.3224263781,4.157088123,-0.3513253012,,,,
IQ,IQ,IQ,0.106557377,-0.4363256785,-0.8840704165,-0.8840704165,,,,
MANU,MANU,MANU,-0.04875,-0.2138429752,0.02837837838,-0.1307824101,,,,
SMPL,SMPL,SMPL,-0.2643210236,-0.2759015455,0.1621497474,0.1621497474,,,,
FA,FA,FA,-0.2271794872,0.08651766402,0.08651766402,0.08651766402,,,,
TMC,TMC,TMC,4.980582524,4.757009346,-0.3942969518,-0.3942969518,,,,
PFS,PFS,PFS,0.06304347826,0.2910891089,0.6286427977,0.004106776181,,,,
DIOD,DIOD,DIOD,-0.08532934132,-0.2788196721,0.08205430933,1.618571429,,,,
BBU,BBU,BBU,0.2042372881,0.8264781491,0.4104218362,0.4104218362,,,,
OII,OII,OII,-0.03524904215,-0.01794071763,6.092957746,-0.3586347427,,,,
BB,BB,BB,0.7428571429,-0.1442885772,-0.1048218029,-0.3222222222,,,,
ONDS,ONDS,ONDS,9.5,9.352112676,9.352112676,9.352112676,,,,
VAC,VAC,VAC,-0.04509004864,-0.2556614407,-0.203246682,0.09960641841,,,,
FOLD,FOLD,FOLD,-0.2557932264,-0.3018394649,-0.3949275362,-0.366944655,,,,
CHEF,CHEF,CHEF,0.481555334,1.514382403,3.248749107,3.301013025,,,,
GCMG,GCMG,GCMG,0.08506944444,0.6087516088,0.6087516088,0.6087516088,,,,
CENX,CENX,CENX,0.6807542263,2.946564885,2.635724332,4.559139785,,,,
PCT,PCT,PCT,0.3264503441,1.263422819,1.263422819,1.263422819,,,,
ACMR,ACMR,ACMR,1.125824176,1.32651834,0.6612279948,0.6612279948,,,,
GLOB,GLOB,GLOB,-0.7048413344,-0.7110569025,-0.6670491051,0.9041994751,,,,
DFH,DFH,DFH,-0.2495798319,0.2002688172,0.2002688172,0.2002688172,,,,
MQ,MQ,MQ,0.07632093933,-0.0756302521,-0.0756302521,-0.0756302521,,,,
BHC,BHC,BHC,-0.176980198,-0.1939393939,-0.5653594771,-0.9600600601,,,,
FFBC,FFBC,FFBC,0.03302825308,0.327198364,1.218803419,0.4009713977,,,,
HURN,HURN,HURN,0.3118870864,0.359612462,2.653394589,1.280752071,,,,
SXI,SXI,SXI,0.1248958275,0.4084869565,2.423571187,1.693494745,,,,
APPN,APPN,APPN,-0.003377341111,-0.2484371382,-0.4591802732,-0.4591802732,,,,
CC,CC,CC,-0.1631713555,-0.4498991258,-0.1653061224,1.524691358,,,,
PTRN,PTRN,PTRN,0,0,0,0,,,,
MTRN,MTRN,MTRN,0.09401788183,0.1692444094,1.296633127,3.046709853,,,,
DKL,DKL,DKL,0.06597701149,0.0908021642,0.7054063994,0.5123939987,,,,
IBRX,IBRX,IBRX,-0.3055555556,0.5527950311,-0.651810585,-0.8091603053,,,,
DXC,DXC,DXC,-0.3109243697,-0.32,-0.1458333333,-0.1458333333,,,,
HG,HG,HG,0.3211403981,0.3211403981,0.3211403981,0.3211403981,,,,
HAE,HAE,HAE,-0.3295800768,-0.4478507528,-0.419077135,0.5143626571,,,,
TRMK,TRMK,TRMK,0.2627463247,0.8855674918,0.9242135367,0.7706140351,,,,
WAFD,WAFD,WAFD,-0.1034084344,0.2091936112,0.5111976631,0.3863331845,,,,
SOC,SOC,SOC,-0.1200970481,1.088291747,1.088291747,1.088291747,,,,
PAX,PAX,PAX,0.2888307155,-0.0006765899865,-0.0006765899865,-0.0006765899865,,,,
CPRI,CPRI,CPRI,-0.4720480669,-0.6140183346,0.03854059609,-0.5016029593,,,,
AI,AI,AI,-0.2184403274,-0.255642183,-0.255642183,-0.255642183,,,,
LU,LU,LU,0.3492063492,-0.2272727273,-0.2272727273,-0.2272727273,,,,
VTMX,VTMX,VTMX,-0.01032763533,-0.01032763533,-0.01032763533,-0.01032763533,,,,
CPRX,CPRX,CPRX,-0.03902439024,0.6240725474,5.234177215,4.677233429,,,,
MRX,MRX,MRX,0.4260457094,0.4260457094,0.4260457094,0.4260457094,,,,
VICR,VICR,VICR,0.3400152246,-0.09323489011,-0.2983924538,4.4499484,,,,
FRPT,FRPT,FRPT,-0.6482483623,-0.2204513177,-0.5183776933,3.621141254,,,,
BEAM,BEAM,BEAM,-0.0476382721,0.02520643199,-0.1184603886,-0.1184603886,,,,
SPNS,SPNS,SPNS,0.1871199558,0.4980816184,0.4653701808,2.862410072,,,,
SHOO,SHOO,SHOO,-0.3303407468,0.0556449019,0.6434651978,0.3456334563,,,,
INSW,INSW,INSW,-0.08083542835,0.1004862237,2.293832294,2.293832294,,,,
ALG,ALG,ALG,0.06227767745,0.1178232076,0.901920439,3.192440605,,,,
PAYO,PAYO,PAYO,-0.1553524804,0.05546492659,0.05546492659,0.05546492659,,,,
HCI,HCI,HCI,0.6740526953,2.436735474,2.620821587,3.803900614,,,,
WWW,WWW,WWW,0.7619639528,2.335294118,0.08996539792,0.3028492647,,,,
GT,GT,GT,-0.01216545012,-0.3498799039,0.09433962264,-0.7137821643,,,,
BWLP,BWLP,BWLP,0.06458191706,0.06458191706,0.06458191706,0.06458191706,,,,
KWR,KWR,KWR,-0.1958806475,-0.182147684,-0.225447987,0.7577237919,,,,
INOD,INOD,INOD,3.485142119,7.592821782,29.85777778,29.85777778,,,,
SAM,SAM,SAM,-0.2015703018,-0.4199458507,-0.7480274501,0.03030161546,,,,
TARS,TARS,TARS,0.6730245232,2.381884945,2.381884945,2.381884945,,,,
LCII,LCII,LCII,-0.1955200266,-0.2121187408,-0.08781040506,0.8214555053,,,,
COCO,COCO,COCO,0.3651761518,0.5947764147,0.5947764147,0.5947764147,,,,
POWI,POWI,POWI,-0.3393232961,-0.4700688222,-0.2264973465,1.004420432,,,,
BLTE,BLTE,BLTE,0.4697831122,1.23217141,1.23217141,1.23217141,,,,
PRDO,PRDO,PRDO,0.6311959982,1.06624424,1.976763485,8.127226463,,,,
HBI,HBI,HBI,-0.05094614265,0.6632653061,-0.5796260477,-0.7710674157,,,,
CRGY,CRGY,CRGY,-0.1797945205,-0.2274193548,-0.2274193548,-0.2274193548,,,,
PINC,PINC,PINC,0.4185809086,0.2836027714,-0.1296586282,-0.1719308701,,,,
AMBP,AMBP,AMBP,0.05376344086,0.2405063291,0.2405063291,0.2405063291,,,,
ATEC,ATEC,ATEC,1.720930233,0.2266129032,1.191642651,2.727941176,,,,
FRME,FRME,FRME,0.06924533405,0.423478574,0.7391113066,0.5233140655,,,,
TRN,TRN,TRN,-0.1863117871,0.09700315457,0.4318064848,0.1929674099,,,,
IHS,IHS,IHS,1.116352201,0.3017408124,0.3017408124,0.3017408124,,,,
BANR,BANR,BANR,0.09022806725,0.5431196984,1.086998088,0.3963752665,,,,
INSP,INSP,INSP,-0.6253309585,-0.5794564219,-0.3891374303,-0.3891374303,,,,
IDYA,IDYA,IDYA,-0.1817022633,-0.05590290548,1.2072227,1.2072227,,,,
APGE,APGE,APGE,-0.358811749,0.9229229229,0.9229229229,0.9229229229,,,,
FUN,FUN,FUN,-0.4570235756,-0.44725,-0.2103571429,-0.5664705882,,,,
SBLK,SBLK,SBLK,-0.1254401408,0.06313536651,1.90497076,0.7981900452,,,,
NWL,NWL,NWL,-0.2288135593,-0.3788395904,-0.6738351254,-0.8608562691,,,,
ASH,ASH,ASH,-0.4304528651,-0.4059525244,-0.2873662908,0.004277856997,,,,
PHIN,PHIN,PHIN,0.1420118343,1.252042007,1.252042007,1.252042007,,,,
NN,NN,NN,1.254874652,1.992606285,1.992606285,1.992606285,,,,
DRD,DRD,DRD,1.582104228,2.01146789,1.287456446,19.04580153,,,,
CUBI,CUBI,CUBI,0.4370224842,1.038080495,5.044995409,1.674928891,,,,
NBTB,NBTB,NBTB,-0.03387533875,0.3939393939,0.6040494938,0.5992523364,,,,
GLPG,GLPG,GLPG,0.1452339688,-0.04811293575,-0.7626095703,-0.2902255639,,,,
SA,SA,SA,0.2066021628,0.8794326241,0.1591033352,2.693379791,,,,
KEN,KEN,KEN,0.5827095808,0.7836355968,1.135858586,1.135858586,,,,
CELC,CELC,CELC,2.780112045,4.640543365,8.290877797,8.290877797,,,,
EXK,EXK,EXK,0.8407960199,1.97188755,1.170087977,3.805194805,,,,
OSW,OSW,OSW,0.2879518072,0.9489516864,2.167407407,2.167407407,,,,
KLIC,KLIC,KLIC,-0.01565464896,-0.1481937603,0.8786781349,3.600886918,,,,
FBNC,FBNC,FBNC,0.2640569395,0.9241603467,1.615611193,2.147076196,,,,
AGIO,AGIO,AGIO,-0.198969736,0.5288816059,0.08362369338,-0.492244898,,,,
EPAC,EPAC,EPAC,-0.03597807958,0.5227700414,1.107291667,1.280721533,,,,
EFSC,EFSC,EFSC,0.1586708612,0.5677041766,1.230507192,1.35908727,,,,
HUBG,HUBG,HUBG,-0.2478279757,-0.1453603159,0.398062172,0.9122032027,,,,
CCU,CCU,CCU,0.1123491179,-0.05221518987,-0.08409785933,-0.4586534117,,,,
TSLX,TSLX,TSLX,0.1048780488,0.1086637298,0.3442136499,0.3603603604,,,,
ETNB,ETNB,ETNB,0.9418758256,-0.03479973736,-0.4203470032,-0.4203470032,,,,
MSGE,MSGE,MSGE,0.09425732978,0.3713938658,0.3713938658,0.3713938658,,,,
PRCT,PRCT,PRCT,-0.5252805447,0.1570374923,0.1570374923,0.1570374923,,,,
HP,HP,HP,-0.3244065733,-0.4845600186,0.5677966102,-0.5225806452,,,,
SYBT,SYBT,SYBT,0.1498302893,0.7500615006,1.082552693,1.962932112,,,,
BUSE,BUSE,BUSE,-0.08009153318,0.2369230769,0.5372848948,0.2426584235,,,,
EYE,EYE,EYE,1.664788732,0.7347188264,-0.2298507463,-0.2298507463,,,,
TRMD,TRMD,TRMD,-0.376593936,-0.2014519056,2.333333333,2.333333333,,,,
HTZ,HTZ,HTZ,0.9689265537,-0.468344775,-0.468344775,-0.468344775,,,,
BGM,BGM,BGM,0.3656998739,0.3656998739,0.3656998739,0.3656998739,,,,
IRON,IRON,IRON,0.3223823654,0.3096137699,0.3096137699,0.3096137699,,,,
TVTX,TVTX,TVTX,0.676510989,2.032298137,0.3353391685,0.2241725176,,,,
WT,WT,WT,0.3932038835,1.041251778,3.570063694,-0.08130601793,,,,
WLY,WLY,WLY,-0.1464141307,0.07475884244,0.2664982633,-0.1839267548,,,,
CSAN,CSAN,CSAN,-0.4628632939,-0.6505602241,-0.6505602241,-0.6505602241,,,,
EVTC,EVTC,EVTC,0.004750593824,-0.09542902967,-0.0151338766,0.8926174497,,,,
WLYB,WLYB,WLYB,0,0,0,-0.1867178038,,,,
SKE,SKE,SKE,1.050691244,2.670103093,1.205700124,1.205700124,,,,
PSNYW,PSNYW,PSNYW,-0.03333333333,-0.2162162162,-0.2162162162,-0.2162162162,,,,
PSNY,PSNY,PSNY,-0.4310344828,-0.5458715596,-0.5458715596,-0.5458715596,,,,
SEDG,SEDG,SEDG,0.7632941176,-0.7158565254,-0.8135449841,0.7371349096,,,,
OCUL,OCUL,OCUL,0.4621653085,2.937304075,0.5918884664,-0.117357695,,,,
AMR,AMR,AMR,-0.2686942703,-0.3215806716,19.03264813,19.03264813,,,,
HTH,HTH,HTH,0.0605682173,0.2050372473,0.6651960784,0.7217435378,,,,
TRIP,TRIP,TRIP,0.1443020904,0.06729559748,-0.1216356108,-0.7301208651,,,,
ASST,ASST,ASST,1.020134228,0.1803921569,0.1803921569,0.1803921569,,,,
ASGN,ASGN,ASGN,-0.4668112798,-0.4018009248,-0.2309136421,0.3239967681,,,,
ADPT,ADPT,ADPT,2.074340528,1.523622047,-0.7345206047,-0.7345206047,,,,
PTEN,PTEN,PTEN,-0.3325272068,-0.6226930964,0.9300699301,-0.5967859752,,,,
MESO,MESO,MESO,1.236588721,5.663934426,-0.5364880274,-0.3593380615,,,,
ADUS,ADUS,ADUS,-0.1234901343,0.3473647791,0.2542136339,2.73139572,,,,
ARQT,ARQT,ARQT,0.7871900826,1.993079585,-0.3096568236,-0.3096568236,,,,
EVCM,EVCM,EVCM,0.09990574929,0.1705115346,0.1705115346,0.1705115346,,,,
CSTM,CSTM,CSTM,-0.08118081181,-0.1185840708,1.029891304,1.327102804,,,,
TDC,TDC,TDC,-0.2335042735,-0.4965192005,-0.0252173913,-0.204964539,,,,
DBD,DBD,DBD,0.2822544138,1.991024287,1.991024287,1.991024287,,,,
BBT,BBT,BBT,-0.6167373214,-0.481410665,0.08973214286,-0.6262440668,,,,
RXRX,RXRX,RXRX,-0.2865497076,-0.3654096229,-0.3654096229,-0.3654096229,,,,
HNI,HNI,HNI,-0.1538169389,0.3242199108,0.4341808819,0.05742762221,,,,
CMPO,CMPO,CMPO,0.7548161121,2.690607735,2.690607735,2.690607735,,,,
LFST,LFST,LFST,-0.2204610951,-0.2249283668,-0.2249283668,-0.2249283668,,,,
STC,STC,STC,0.007880434783,0.6718503493,0.7578199052,0.8880122168,,,,
SPHR,SPHR,SPHR,0.4176456485,0.5564622269,0.926686217,0.926686217,,,,
ANIP,ANIP,ANIP,0.6232057416,0.6324110672,2.48587156,1.398131785,,,,
AVDX,AVDX,AVDX,0.209500609,0.08524590164,0.08524590164,0.08524590164,,,,
VSH,VSH,VSH,-0.1776457883,-0.3791275989,0.007941760424,0.6376344086,,,,
VSCO,VSCO,VSCO,-0.05035172158,0.4912790698,0.4912790698,0.4912790698,,,,
PBI,PBI,PBI,0.6745810056,2.996666667,1.350980392,-0.3907520325,,,,
FORTY,FORTY,FORTY,0.7908210638,0.840878102,0.7429641105,0.7429641105,,,,
BBAR,BBAR,BBAR,-0.1103327496,1.228070175,2.863117871,-0.3167451244,,,,
OI,OI,OI,0.02556158017,-0.2342394448,0.3134920635,-0.3585271318,,,,
ENVX,ENVX,ENVX,0.1571268238,-0.1262711864,-0.1262711864,-0.1262711864,,,,
DHT,DHT,DHT,0.1467639015,0.2443125618,1.452241715,0.7423822715,,,,
NGVT,NGVT,NGVT,0.3741614907,0.1708298052,0.144660596,0.144660596,,,,
ATKR,ATKR,ATKR,-0.2826419086,-0.5831455303,1.745838956,1.745838956,,,,
SPNT,SPNT,SPNT,0.2492897727,0.7537387836,1.602071006,0.3039288362,,,,
PPTA,PPTA,PPTA,1.150513113,3.950131234,0.8490196078,7.2,,,,
UA,UA,UA,-0.3746701847,-0.2139303483,-0.517311609,-0.517311609,,,,
LMAT,LMAT,LMAT,-0.03654120487,0.5740408749,1.583872866,6.184942717,,,,
ACHC,ACHC,ACHC,-0.6790236262,-0.6523890303,-0.1298655343,-0.6245228279,,,,
UAA,UAA,UAA,-0.3942428035,-0.2599388379,-0.5663082437,-0.9070482043,,,,
GEL,GEL,GEL,0.2602739726,0.5831739962,2.623632385,-0.5703165542,,,,
FIVN,FIVN,FIVN,-0.06618444846,-0.6031355672,-0.7934730443,5.620512821,,,,
NOMD,NOMD,NOMD,-0.2993630573,-0.1472868217,-0.4722111156,-0.4722111156,,,,
PACS,PACS,PACS,-0.6778739184,-0.6778739184,-0.6778739184,-0.6778739184,,,,
SII,SII,SII,0.7575136612,1.350487211,1.246507567,3.508761682,,,,
STRA,STRA,STRA,-0.09362117596,0.1015161503,-0.1202484995,0.4997307485,,,,
CGAU,CGAU,CGAU,0.307486631,0.8843930636,-0.1605150215,-0.1605150215,,,,
CCOI,CCOI,CCOI,-0.4535805455,-0.3729571385,-0.3114948366,0.5347169811,,,,
KN,KN,KN,0.3295389869,0.5815842925,0.5967190704,0.3265190233,,,,
KLG,KLG,KLG,0.3172966781,0.3172966781,0.3172966781,0.3172966781,,,,
ADNT,ADNT,ADNT,0.08136949755,-0.3444743935,0.513378967,0.513378967,,,,
DK,DK,DK,0.714884696,0.1117906898,2.040892193,0.1812274368,,,,
AAUC,AAUC,AAUC,1.227931489,1.227931489,1.227931489,1.227931489,,,,
HE,HE,HE,0.1454545455,-0.08988764045,-0.6580217129,-0.6,,,,
BKD,BKD,BKD,0.2536873156,0.9144144144,2.427419355,-0.6178057554,,,,
YELP,YELP,YELP,-0.09525179856,-0.2533839943,0.5918987342,0.4705332086,,,,
LBRT,LBRT,LBRT,-0.3942912433,-0.3048306496,0.7034013605,0.7034013605,,,,
OFG,OFG,OFG,0.004302536232,0.5426086957,2.620408163,3.94425864,,,,
IOSP,IOSP,IOSP,-0.3021397496,-0.2289582107,0.2436708861,0.6910499139,,,,
SDRL,SDRL,SDRL,-0.2214164854,-0.2881767956,-0.2881767956,-0.2881767956,,,,
LC,LC,LC,0.5335169881,1.719869707,2.686534216,-0.7442572741,,,,
DV,DV,DV,-0.3054607509,-0.5568058076,-0.5568058076,-0.5568058076,,,,
SID,SID,SID,-0.3139013453,-0.359832636,-0.4668989547,0.6276595745,,,,
METC,METC,METC,2.03,2.545744681,9.1,9.1,,,,
